<CHAPTER	RgFwOr	<CHAPTER
καθιστώντας	VbMnPpIpAv	καθιστώ
σαφές	AjBaNeSgNm	σαφής
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
πρόσβαση	NoCmFeSgNm	πρόσβαση
σε	AsPpSp	σε
πληροφορίες	NoCmFePlAc	πληροφορία
που	PnReFe03PlNm	που
αφορούν	VbMnIdPr03PlIpAv	αφορώ
το	AtDfNeSgAc	ο
περιβάλλον	NoCmNeSgAc	περιβάλλον
αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
συνταγματικό	AjBaNeSgAc	συνταγματικός
δικαίωμα	NoCmNeSgAc	δικαίωμα
και	CjCo	και
στη	AsPpPaFeSgAc	στου
Ρωσία	NoPrFeSgAc	Ρωσία
.	SENT	.

Τώρα	AdBa	τώρα
όμως	CjCo	όμως
μαθαίνουμε	VbMnIdPr01PlIpAv	μαθαίνω
πως	CjSb	πως
ο	AtDfMaSgNm	ο
Alexander	RgFwOr	Alexander
Nikitin	RgFwOr	Nikitin
πρόκειται	VbIsIdPr03SgIpPv	πρόκειται
να	PtSj	να
κατηγορηθεί	VbMnId03SgPePv	κατηγορώ
εκ	AsPpSp	εκ
νέου	AjBaNeSgGe	νέος
,	COMMA	,
αφού	CjSb	αφού
θα	PtFu	θα
ασκήσει	VbMnId03SgPeAv	ασκώ
έφεση	NoCmFeSgAc	έφεση
η	AtDfFeSgNm	ο
εισαγγελία	NoCmFeSgNm	εισαγγελία
.	SENT	.

Γνωρίζουμε	VbMnIdPr01PlIpAv	γνωρίζω
,	COMMA	,
και	CjCo	και
το	PnPeNe03SgAcWe	εγώ
έχουμε	VbMnIdPr01PlIpAv	έχω
διαπιστώσει	VbMnNfPeAv	διαπιστώνω
σε	AsPpSp	σε
πάρα	AdBa	πάρα
πολλά	AjBaNePlAc	πολύς
,	COMMA	,
όντως	AdBa	όντως
,	COMMA	,
ψηφίσματα	NoCmNePlAc	ψήφισμα
-	HYPHEN	-
ειδικά	AjBaNePlAc	ειδικός
κατά	AsPpSp	κατά
τη	AtDfFeSgAc	ο
διάρκεια	NoCmFeSgAc	διάρκεια
της	AtDfFeSgGe	ο
τελευταίας	AjBaFeSgGe	τελευταίος
περιόδου	NoCmFeSgGe	περίοδος
συνόδου	NoCmFeSgGe	σύνοδος
του	AtDfNeSgGe	ο
προηγούμενου	AjBaNeSgGe	προηγούμενος
έτους	NoCmNeSgGe	έτος
-	HYPHEN	-
ότι	CjSb	ότι
αυτό	PnDmNe03SgNm	αυτός
δεν	PtNg	δεν
αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
νομική	AjBaFeSgNm	νομικός
μόνον	AdBa	μόνο
υπόθεση	NoCmFeSgNm	υπόθεση
αλλά	CjCo	αλλά
και	CjCo	και
ότι	CjSb	ότι
είναι	VbMnIdPr03SgIpPv	είμαι
λάθος	NoCmNeSgNm	λάθος
να	PtSj	να
κατηγορείται	VbMnIdPr03SgIpPv	κατηγορώ
ο	AtDfMaSgNm	ο
Alexander	RgFwOr	Alexander
Nikitin	RgFwOr	Nikitin
για	AsPpSp	για
εγκληματική	AjBaFeSgAc	εγκληματικός
δράση	NoCmFeSgAc	δράση
και	CjCo	και
προδοσία	NoCmFeSgAc	προδοσία
,	COMMA	,
επειδή	CjSb	επειδή
εμείς	PnPeMa01PlNmSt	εγώ
επωφελούμεθα	AjBaNePlAc	επωφελούμεθος
ως	AdBa	ως
θιγόμενοι	AjBaMaPlNm	θιγόμενος
από	AsPpSp	από
τα	AtDfNePlAc	ο
πορίσματά	NoCmNePlAc	πόρισμα
του	PnPoMa03SgGe	μου
.	SENT	.

Τα	AtDfNePlNm	ο
εν	AsPpSp	εν
λόγω	NoCmMaSgDa	λόγω
πορίσματα	NoCmNePlNm	πόρισμα
συνιστούν	VbMnIdPr03PlIpAv	συνιστώ
τη	AtDfFeSgAc	ο
βάση	NoCmFeSgAc	βάση
των	AtDfNePlGe	ο
ευρωπαϊκών	AjBaNePlGe	ευρωπαϊκός
προγραμμάτων	NoCmNePlGe	πρόγραμμα
για	AsPpSp	για
την	AtDfFeSgAc	ο
προστασία	NoCmFeSgAc	προστασία
της	AtDfFeSgGe	ο
Θάλασσας	NoCmFeSgGe	θάλασσα
του	AtDfMaSgGe	ο
Μπάρεντ	RgFwTr	Μπάρεντ
,	COMMA	,
και	CjCo	και
για	AsPpSp	για
τον	AtDfMaSgAc	ο
λόγο	NoCmMaSgAc	λόγος
αυτό	PnDmMa03SgAc	αυτός
σας	PnPeMa02PlGeWe	εγώ
παρακαλώ	VbMnIdPr01SgIpAv	παρακαλώ
να	PtSj	να
μελετήσετε	VbMnId02PlPeAv	μελετώ
ένα	AtIdNeSgAc	ένας
σχέδιο	NoCmNeSgAc	σχέδιο
επιστολής	NoCmFeSgGe	επιστολή
που	PnReNe03SgNm	που
θα	PtFu	θα
σας	PnPeMa02PlGeWe	εγώ
περιγράψει	VbMnId03SgPeAv	περιγράφω
τα	AtDfNePlAc	ο
σημαντικότερα	AjCpNePlAc	σημαντικός
γεγονότα	NoCmNePlAc	γεγονός
και	CjCo	και
να	PtSj	να
καταστήσετε	VbMnId02PlPeAv	καθιστώ
σαφή	AjBaFeSgAc	σαφής
τη	AtDfFeSgAc	ο
θέση	NoCmFeSgAc	θέση
αυτή	PnDmFe03SgAc	αυτός
στη	AsPpPaFeSgAc	στου
Ρωσία	NoPrFeSgAc	Ρωσία
στο	AsPpPaNeSgAc	στου
πνεύμα	NoCmNeSgAc	πνεύμα
των	AtDfFePlGe	ο
αποφάσεων	NoCmFePlGe	απόφαση
του	AtDfNeSgGe	ο
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
<SPEAKER	RgFwOr	<SPEAKER
ID=9	DIG	ID=9
NAME="Πρόεδρος">	RgFwOr	<unknown>
Βεβαίως	AdBa	βέβαια
,	COMMA	,
κυρία	NoCmFeSgAc	κυρία
Schroedter	RgFwOr	Schroedter
,	COMMA	,
θα	PtFu	θα
εξετάσω	VbMnId01SgPeAv	εξετάζω
πολύ	AdBa	πολύ
ευχαρίστως	AdBa	ευχάριστα
τα	AtDfNePlAc	ο
σχετικά	AdBa	σχετικά
με	AsPpSp	με
το	AtDfNeSgAc	ο
συγκεκριμένο	AjBaNeSgAc	συγκεκριμένος
ζήτημα	NoCmNeSgAc	ζήτημα
γεγονότα	NoCmNePlAc	γεγονός
μόλις	AdBa	μόλις
λάβω	AdBa	λάβω
την	AtDfFeSgAc	ο
επιστολή	NoCmFeSgAc	επιστολή
σας	PnPoMa02PlGe	μου
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=10	DIG	ID=10
LANGUAGE="NL	RgFwOr	<unknown>
"	QUOT	"
NAME="Plooij-van	RgFwOr	<unknown>
Gorsel">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
καταρχάς	NoCmFePlAc	καταρχάς
να	PtSj	να
σας	PnPeMa02PlGeWe	εγώ
συγχαρώ	VbMnId01SgPeAv	συγχαίρω
που	PnReFe03SgNm	που
κρατήσατε	VbMnIdPa02PlPeAv	κρατώ
το	AtDfMaSgAc	ο
λόγο	NoCmMaSgAc	λόγος
σας	PnPoMa02PlGe	μου
,	COMMA	,
γιατί	CjSb	γιατί
διαπιστώνω	VbMnIdPr01SgIpAv	διαπιστώνω
όντως	AdBa	όντως
σε	AsPpSp	σε
αυτήν	PnDmFe03SgAc	αυτός
την	AtDfFeSgAc	ο
πρώτη	NmOdFeSgAcAj	πρώτος
περίοδο	NoCmFeSgAc	περίοδος
συνόδου	NoCmFeSgGe	σύνοδος
του	AtDfMaSgGe	ο
καινούργιου	AjBaMaSgGe	καινούργιος
χρόνου	NoCmMaSgGe	χρόνος
ότι	CjSb	ότι
ο	AtDfMaSgNm	ο
αριθμός	NoCmMaSgNm	αριθμός
των	AtDfMaPlGe	ο
τηλεοπτικών	AjBaMaPlGe	τηλεοπτικός
σταθμών	NoCmMaPlGe	σταθμός
που	PnReMa03PlNm	που
πιάνουμε	VbMnId01PlPeAv	πιάνω
στο	AsPpPaNeSgAc	στου
Σώμα	NoCmNeSgAc	σώμα
αυξήθηκε	VbMnIdPa03SgPePv	αυξάνω
δραματικά	AdBa	δραματικά
.	SENT	.

Όμως	AdBa	όμως
,	COMMA	,
κυρία	NoCmFeSgAc	κυρία
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
δεν	PtNg	δεν
έγινε	VbMnIdPa03SgPePv	γίνομαι
αυτό	PnDmNe03SgNm	αυτός
που	PnReNe03SgNm	που
ζήτησα	NoCmFeSgAc	ζήτησα
.	SENT	.

Γιατί	AdBa	γιατί
τώρα	AdBa	τώρα
πιάνουμε	VbMnId01PlPeAv	πιάνω
δύο	NmCdMaPlAcAj	δύο
φινλανδικούς	AjBaMaPlAc	φιλανδικός
σταθμούς	NoCmMaPlAc	σταθμός
και	CjCo	και
έναν	AtIdMaSgAc	ένας
πορτογαλικό	AjBaMaSgAc	πορτογαλικός
αλλά	CjCo	αλλά
κανέναν	PnIdMa03SgAc	κανένας
ολλανδικό	AjBaMaSgAc	ολλανδικός
,	COMMA	,
ενώ	CjCo	ενώ
αυτό	PnDmNe03SgNm	αυτός
σας	PnPeMa02PlGeWe	εγώ
είχα	VbMnIdPa01SgIpAv	έχω
ζητήσει	VbMnId03SgPeAv	ζητάω
,	COMMA	,
επειδή	CjSb	επειδή
και	CjCo	και
εμείς	PnPeMa01PlNmSt	εγώ
οι	AtDfMaPlNm	ο
Ολλανδοί	NoPrMaPlNm	Ολλανδός
θέλουμε	VbMnIdPr01PlIpAv	θέλω
να	PtSj	να
παρακολουθούμε	VbMnIdPr01PlIpAv	παρακολουθώ
τα	AtDfNePlAc	ο
νέα	AjBaNePlAc	νέος
κάθε	PnIdMa03SgAc	κάθε
μήνα	NoCmMaSgAc	μήνας
κάθε	PnIdFe03SgAc	κάθε
φορά	NoCmFeSgAc	φορά
που	PnReFe03SgAc	που
μας	PnPeMa01PlAcWe	εγώ
στέλνουν	VbMnIdPr03PlIpAv	στέλνω
εξορία	NoCmFeSgAc	εξορία
εδώ	AdBa	εδώ
.	SENT	.

Θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
λοιπόν	AdBa	λοιπόν
να	PtSj	να
σας	PnPeMa02PlGeWe	εγώ
παρακαλέσω	VbMnId01SgPeAv	παρακαλώ
για	AsPpSp	για
άλλη	PnIdFe03SgAc	άλλος
μία	AtIdFeSgAc	ένας
φορά	NoCmFeSgAc	φορά
να	PtSj	να
φροντίσετε	VbMnId02PlPeAv	φροντίζω
,	COMMA	,
ώστε	CjSb	ώστε
να	PtSj	να
μπορούμε	VbMnIdPr01PlIpAv	μπορώ
να	PtSj	να
πιάνουμε	VbMnId01PlPeAv	πιάνω
και	CjCo	και
έναν	AtIdMaSgAc	ένας
ολλανδικό	AjBaMaSgAc	ολλανδικός
σταθμό	NoCmMaSgAc	σταθμός
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=11	DIG	ID=11
NAME="Πρόεδρος">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Plooij-van	RgFwOr	Plooij-van
Gorsel	RgFwOr	Gorsel
,	COMMA	,
μπορώ	VbMnIdPr01SgIpAv	μπορώ
να	PtSj	να
σας	PnPeMa02PlGeWe	εγώ
πω	VbMnId01SgPeAv	λέγω
ότι	CjSb	ότι
αυτό	PnDmNe03SgNm	αυτός
το	AtDfNeSgNm	ο
ζήτημα	NoCmNeSgNm	ζήτημα
βρίσκεται	VbMnIdPr03SgIpPv	βρίσκω
στην	AsPpPaFeSgAc	στου
ημερήσια	AjBaFeSgAc	ημερήσιος
διάταξη	NoCmFeSgAc	διάταξη
της	AtDfFeSgGe	ο
συνεδρίασης	NoCmFeSgGe	συνεδρίαση
των	AtDfMaPlGe	ο
Κοσμητόρων	NoCmMaPlGe	κοσμήτορας
που	PnReMa03PlNm	που
θα	PtFu	θα
διεξαχθεί	VbMnId03SgPePv	διεξάγω
την	AtDfFeSgAc	ο
Τετάρτη	DATE	Τετάρτη
.	SENT	.

Ελπίζω	VbMnIdPr01SgIpAv	ελπίζω
ότι	CjSb	ότι
θα	PtFu	θα
εξετασθεί	VbMnId03SgPePv	εξετάζω
με	AsPpSp	με
θετικό	AjBaNeSgAc	θετικός
πνεύμα	NoCmNeSgAc	πνεύμα
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=12	DIG	ID=12
NAME="Lynne">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
μπορείτε	VbMnIdPr02PlIpAv	μπορώ
να	PtSj	να
μου	PnPeMa01SgGeWe	εγώ
πείτε	VbMnId02PlPeAv	λέγω
γιατί	CjSb	γιατί
αυτό	PnDmNe03SgNm	αυτός
το	AtDfNeSgNm	ο
Κοινοβούλιο	NoCmNeSgNm	κοινοβούλιο
δεν	PtNg	δεν
εφαρμόζει	VbMnIdPr03SgIpAv	εφαρμόζω
τη	AtDfFeSgAc	ο
νομοθεσία	NoCmFeSgAc	νομοθεσία
περί	AsPpSp	περί
υγιεινής	AjBaFeSgGe	υγιεινός
και	CjCo	και
ασφάλειας	NoCmFeSgGe	ασφάλεια
την	AtDfFeSgAc	ο
οποία	PnReFe03SgAc	οποίος
στην	AsPpPaFeSgAc	στου
πραγματικότητα	NoCmFeSgAc	πραγματικότητα
ψηφίζει	VbMnIdPr03SgIpAv	ψηφίζω
;	SEMICOLON	;
Γιατί	AdBa	γιατί
δεν	PtNg	δεν
έχει	VbMnIdPr03SgIpAv	έχω
πραγματοποιηθεί	VbMnNfPePv	πραγματοποιώ
έλεγχος	NoCmMaSgNm	έλεγχος
της	AtDfFeSgGe	ο
ποιότητας	NoCmFeSgGe	ποιότητα
του	AtDfMaSgGe	ο
αέρα	NoCmMaSgGe	αέρας
στο	AsPpPaNeSgAc	στου
συγκεκριμένο	AjBaNeSgAc	συγκεκριμένος
κτίριο	NoCmNeSgAc	κτίριο
από	AsPpSp	από
τότε	AdBa	τότε
που	AdBa	που
εκλεγήκαμε	VbMnIdPa01PlPeAv	εκλέγω
;	SEMICOLON	;
Γιατί	AdBa	γιατί
δεν	PtNg	δεν
έχει	VbMnIdPr03SgIpAv	έχω
πραγματοποιηθεί	VbMnNfPePv	πραγματοποιώ
καμία	PnIdFe03SgAc	κανένας
συνέλευση	NoCmFeSgAc	συνέλευση
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
Υγείας	NoCmFeSgGe	υγεία
και	CjCo	και
Ασφάλειας	NoCmFeSgGe	ασφάλεια
από	AsPpSp	από
το	AtDfNeSgAc	ο
1998	DIG	1998
;	SEMICOLON	;
Γιατί	AdBa	γιατί
δεν	PtNg	δεν
έχει	VbMnIdPr03SgIpAv	έχω
πραγματοποιηθεί	VbMnNfPePv	πραγματοποιώ
καμία	PnIdFe03SgAc	κανένας
άσκηση	NoCmFeSgAc	άσκηση
πυρκαγιάς	NoCmFeSgGe	πυρκαγιά
,	COMMA	,
ούτε	CjCo	ούτε
στα	AsPpPaNePlAc	στου
κτίρια	NoCmNePlAc	κτίριο
του	AtDfNeSgGe	ο
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
στις	AsPpPaFePlAc	στου
Βρυξέλλες	NoPrFePlAc	Βρυξέλλες
ούτε	CjCo	ούτε
στα	AsPpPaNePlAc	στου
κτίρια	NoCmNePlAc	κτίριο
του	AtDfNeSgGe	ο
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
στο	AsPpPaNeSgAc	στου
Στρασβούργο	NoCmNeSgAc	Στρασβούργο
;	SEMICOLON	;
Γιατί	AdBa	γιατί
δεν	PtNg	δεν
υπάρχουν	VbMnIdPr03PlIpAv	υπάρχω
οδηγίες	NoCmFePlNm	οδηγία
για	AsPpSp	για
περίπτωση	NoCmFeSgAc	περίπτωση
πυρκαγιάς	NoCmFeSgGe	πυρκαγιά
;	SEMICOLON	;
Γιατί	AdBa	γιατί
οι	AtDfFePlNm	ο
σκάλες	NoCmFePlNm	σκάλα
δεν	PtNg	δεν
βελτιώθηκαν	VbMnIdPa03PlPePv	βελτιώνω
από	AsPpSp	από
τότε	AdBa	τότε
που	AdBa	που
έπαθα	NoCmNePlAc	έπαθο
το	AtDfNeSgAc	ο
ατύχημά	NoCmNeSgAc	ατύχημα
μου	PnPoMa01SgGe	μου
;	SEMICOLON	;
Γιατί	AdBa	γιατί
δεν	PtNg	δεν
επιβάλλεται	VbMnIdPr03SgIpPv	επιβάλλω
η	AtDfFeSgNm	ο
τήρηση	NoCmFeSgNm	τήρηση
των	AtDfMaPlGe	ο
χώρων	NoCmMaPlGe	χώρος
μη	PtNg	μην
καπνιστών	NoCmMaPlGe	καπνιστής
;	SEMICOLON	;
Φαίνεται	VbIsIdPr03SgIpPv	φαίνομαι
εντελώς	AdBa	εντελώς
επαίσχυντο	AjBaNeSgNm	επαίσχυντο
να	PtSj	να
ψηφίζουμε	VbMnIdPr01PlIpAv	ψηφίζω
νομοθεσία	NoCmFeSgAc	νομοθεσία
και	CjCo	και
να	PtSj	να
μην	PtNg	μην
την	PnPeFe03SgAcWe	εγώ
εφαρμόζουμε	VbMnIdPr01PlIpAv	εφαρμόζω
εμείς	PnPeMa01PlNmSt	εγώ
οι	AtDfMaPlNm	ο
ίδιοι	AjBaMaPlNm	ίδιος
.	SENT	.

<P>	RgFwOr	<unknown>
(	PARLEFT	(
Χειροκροτήματα	NoCmNePlAc	χειροκρότημα
)	PARRIGHT	)
<SPEAKER	RgFwOr	<SPEAKER
ID=13	DIG	ID=13
NAME="Πρόεδρος">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Lynne	RgFwOr	Lynne
,	COMMA	,
έχετε	VbMnIdPr02PlIpAv	έχω
απόλυτο	AjBaNeSgAc	απόλυτος
δίκιο	NoCmNeSgAc	δίκιο
και	CjCo	και
θα	PtFu	θα
εξακριβώσω	VbMnId01SgPeAv	εξακριβώνω
εάν	CjSb	αν
όντως	AdBa	όντως
όλα	AjBaNePlNm	όλος
αυτά	PnDmNe03PlNm	αυτός
δεν	PtNg	δεν
έχουν	VbMnIdPr03PlIpAv	έχω
γίνει	VbMnNfPePv	γίνομαι
.	SENT	.

Θα	PtFu	θα
θέσω	VbMnId01SgPeAv	θέτω
επίσης	AdBa	επίσης
το	AtDfNeSgAc	ο
πρόβλημα	NoCmNeSgAc	πρόβλημα
στο	AsPpPaNeSgAc	στου
Σώμα	NoCmNeSgAc	σώμα
των	AtDfMaPlGe	ο
Κοσμητόρων	NoCmMaPlGe	κοσμήτορας
και	CjCo	και
είμαι	VbMnIdPr01SgIpPv	είμαι
βέβαιη	AjBaFeSgNm	βέβαιος
ότι	CjSb	ότι
οι	AtDfFePlNm	ο
Κοσμήτορές	NoCmFePlNm	κοσμήτορα
μας	PnPoMa01PlGe	μου
θα	PtFu	θα
επιδείξουν	VbMnId03PlPeAv	επιδείχνω
ζήλο	NoCmMaSgAc	ζήλος
και	CjCo	και
θα	PtFu	θα
ενεργήσουν	VbMnId03PlPeAv	ενεργώ
έτσι	AdBa	έτσι
,	COMMA	,
ώστε	CjSb	ώστε
να	PtSj	να
σεβόμαστε	VbMnIdPr01PlIpPv	σέβομαι
τους	AtDfMaPlAc	ο
κανονισμούς	NoCmMaPlAc	κανονισμός
που	PnReMa03PlAc	που
στην	AsPpPaFeSgAc	στου
πραγματικότητα	NoCmFeSgAc	πραγματικότητα
ψηφίζουμε	VbMnIdPr01PlIpAv	ψηφίζω
εμείς	PnPeMa01PlNmSt	εγώ
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=14	DIG	ID=14
LANGUAGE="ES	RgFwOr	<unknown>
"	QUOT	"
NAME="Berenguer	RgFwOr	<unknown>
Fuster">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
η	AtDfFeSgNm	ο
κ.	INIT	κ.
Dνez	RgFwOr	<unknown>
Gonzαlez	RgFwOr	Gonzαlez
και	CjCo	και
εγώ	PnPeMa01SgNmSt	εγώ
ο	AtDfMaSgNm	ο
ίδιος	AjBaMaSgNm	ίδιος
είχαμε	VbMnIdPa01PlIpAv	έχω
υποβάλει	VbMnNfPeAv	υποβάλλω
κάποιες	PnIdFe03PlAc	κάποιος
ερωτήσεις	NoCmFePlAc	ερώτηση
σχετικά	AdBa	σχετικά
με	AsPpSp	με
συγκεκριμένες	AjBaFePlAc	συγκεκριμένος
απόψεις	NoCmFePlAc	άποψη
της	AtDfFeSgGe	ο
Αντιπροέδρου	NoCmMaSgGe	αντιπρόεδρος
κ.	INIT	κ.
de	RgFwOr	de
Palacio	RgFwOr	Palacio
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
παρουσιάστηκαν	VbMnIdPa03PlPePv	παρουσιάζω
σε	AsPpSp	σε
ισπανική	AjBaFeSgAc	ισπανικός
εφημερίδα	NoCmFeSgAc	εφημερίδα
.	SENT	.

Οι	AtDfFePlNm	ο
αρμόδιες	AjBaFePlNm	αρμόδιος
υπηρεσίες	NoCmFePlNm	υπηρεσία
δεν	PtNg	δεν
τις	PnPeFe03PlAcWe	εγώ
έχουν	VbMnIdPr03PlIpAv	έχω
συμπεριλάβει	VbMnNfPeAv	συμπεριλαμβάνω
στην	AsPpPaFeSgAc	στου
ημερήσια	AjBaFeSgAc	ημερήσιος
διάταξη	NoCmFeSgAc	διάταξη
,	COMMA	,
επειδή	CjSb	επειδή
θεώρησαν	VbMnIdPa03PlPeAv	θεωρώ
ότι	CjSb	ότι
έχουν	VbMnIdPr03PlIpAv	έχω
ήδη	AdBa	ήδη
δοθεί	VbMnNfPePv	δίνω
απαντήσεις	NoCmFePlAc	απάντηση
σε	AsPpSp	σε
προηγούμενη	AjBaFeSgAc	προηγούμενος
σύνοδο	NoCmFeSgAc	σύνοδος
.	SENT	.

<P>	RgFwOr	<unknown>
Σας	PnPeMa02PlAcWe	εγώ
παρακαλώ	VbMnIdPr01SgIpAv	παρακαλώ
να	PtSj	να
επανεξεταστεί	VbMnId03SgPePv	επανεξετάζω
η	AtDfFeSgNm	ο
απόφαση	NoCmFeSgNm	απόφαση
αυτή	PnDmFe03SgNm	αυτός
,	COMMA	,
γιατί	CjSb	γιατί
αυτό	PnDmNe03SgNm	αυτός
δεν	PtNg	δεν
αληθεύει	VbMnIdPr03SgIpAv	αληθεύω
.	SENT	.

Οι	AtDfFePlNm	ο
ερωτήσεις	NoCmFePlNm	ερώτηση
στις	AsPpPaFePlAc	στου
οποίες	PnReFe03PlAc	οποίος
δόθηκε	VbMnIdPa03SgPePv	δίνω
απάντηση	NoCmFeSgNm	απάντηση
παλαιότερα	AdCp	παλιός
αναφέρονταν	VbMnIdPa03PlIpPv	αναφέρω
στην	AsPpPaFeSgAc	στου
παρέμβαση	NoCmFeSgAc	παρέμβαση
της	AtDfFeSgGe	ο
κ.	INIT	κ.
Palacio	RgFwOr	Palacio
σε	AsPpSp	σε
συγκεκριμένη	AjBaFeSgAc	συγκεκριμένος
υπόθεση	NoCmFeSgAc	υπόθεση
και	CjCo	και
όχι	PtNg	όχι
στις	AsPpPaFePlAc	στου
εν	AsPpSp	εν
λόγω	NoCmMaSgDa	λόγω
δηλώσεις	NoCmFePlAc	δήλωση
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
δημοσιεύτηκαν	VbMnIdPa03PlPePv	δημοσιεύω
στην	AsPpPaFeSgAc	στου
εφημερίδα	NoCmFeSgAc	εφημερίδα
ABC	RgFwOr	ABC
στις	AsPpPaFePlAc	στου
18	DIG	18
του	AtDfMaSgGe	ο
περασμένου	AjBaMaSgGe	περασμένος
Νοεμβρίου	DATE	Νοεμβρίου
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=15	DIG	ID=15
NAME="Πρόεδρος">	RgFwOr	<unknown>
Αγαπητέ	RgFwTr	Αγαπητέ
συνάδελφε	VbMnIdPa03SgIpAv	συνάδελφε
,	COMMA	,
θα	PtFu	θα
τα	PnPeNe03PlAcWe	εγώ
εξακριβώσουμε	VbMnId01PlPeAv	εξακριβώνω
όλα	AjBaNePlAc	όλος
αυτά	PnDmNe03PlAc	αυτός
.	SENT	.

Σας	PnPeMa02PlAcWe	εγώ
ομολογώ	VbMnIdPr01SgIpAv	ομολογώ
ότι	CjSb	ότι
,	COMMA	,
επί	AsPpSp	επί
του	AtDfNeSgGe	ο
παρόντος	NoCmNeSgGe	παρόν
,	COMMA	,
τα	AtDfNePlNm	ο
πράγματα	NoCmNePlNm	πράγμα
μου	PnPoMa01SgGe	μου
φαίνονται	VbMnIdPr03PlIpPv	φαίνομαι
κάπως	AdBa	κάπως
συγκεχυμένα	AjBaNePlAc	συγκεχυμένος
.	SENT	.

Συνεπώς	AdBa	συνεπώς
,	COMMA	,
θα	PtFu	θα
επανεξετάσουμε	VbMnId01PlPeAv	επανεξετάζω
το	AtDfNeSgAc	ο
θέμα	NoCmNeSgAc	θέμα
πολύ	AdBa	πολύ
σοβαρά	AdBa	σοβαρά
,	COMMA	,
ούτως	AdBa	ούτως
ώστε	CjSb	ώστε
όλα	AjBaNePlAc	όλος
να	PtSj	να
διευθετηθούν	VbMnId03PlPePv	διευθετώ
πλήρως	AdBa	πλήρως
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=16	DIG	ID=16
NAME="McKenna">	RgFwOr	<unknown>
Κυρία	NoPrFeSgAc	Κυρία
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
να	PtSj	να
μάθω	VbMnId01SgPeAv	μαθαίνω
εάν	CjSb	αν
θα	PtFu	θα
υπάρξει	VbMnId03SgPeAv	υπάρχω
ένα	AtIdNeSgNm	ένας
σαφές	AjBaNeSgNm	σαφής
μήνυμα	NoCmNeSgNm	μήνυμα
από	AsPpSp	από
το	AtDfNeSgAc	ο
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
αυτή	PnDmFe03SgAc	αυτός
την	AtDfFeSgAc	ο
εβδομάδα	NoCmFeSgAc	εβδομάδα
για	AsPpSp	για
τη	AtDfFeSgAc	ο
δυσαρέσκειά	NoCmFeSgAc	δυσαρέσκεια
μας	PnPoMa01PlGe	μου
,	COMMA	,
αναφορικά	AdBa	αναφορικά
με	AsPpSp	με
τη	AtDfFeSgAc	ο
σημερινή	AjBaFeSgAc	σημερινός
απόφαση	NoCmFeSgAc	απόφαση
να	PtSj	να
μην	PtNg	μην
ανανεωθεί	VbMnId03SgPePv	ανανεώνω
το	AtDfNeSgNm	ο
εμπάργκο	NoCmNeSgNm	εμπάργκο
όπλων	NoCmNePlGe	όπλο
για	AsPpSp	για
την	AtDfFeSgAc	ο
Ινδονησία	NoCmFeSgAc	Ινδονησία
,	COMMA	,
δεδομένου	AdBa	δεδομένο
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
συντριπτική	AjBaFeSgNm	συντριπτικός
πλειοψηφία	NoCmFeSgNm	πλειοψηφία
αυτού	PnDmNe03SgGe	αυτός
του	AtDfNeSgGe	ο
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
είχε	VbMnIdPa03SgIpAv	έχω
